series_id,area_code,item_code,seasonal,periodicity_code,base_code,base_period,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
CUURA210SAEC     ,A210,SAEC,U,R,S,DECEMBER 2009=100,"Education and communication commodities in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,2010,M01,2017,M13
CUURA210SAES     ,A210,SAES,U,R,S,DECEMBER 2009=100,"Education and communication services in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,2010,M01,2017,M13
CUURA210SAF      ,A210,SAF,U,R,S,1982-84=100,"Food and beverages in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1975,M11,2017,M13
CUURA210SAF1     ,A210,SAF1,U,R,S,1982-84=100,"Food in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1914,M12,2017,M13
CUURA210SAF11    ,A210,SAF11,U,R,S,1982-84=100,"Food at home in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1953,M01,2017,M13
CUURA210SAF116   ,A210,SAF116,U,R,S,1982-84=100,"Alcoholic beverages in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1975,M11,2017,M13
CUURA210SAG      ,A210,SAG,U,R,S,1982-84=100,"Other goods and services in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1975,M11,2017,M13
CUURA210SAGC     ,A210,SAGC,U,R,S,DECEMBER 2009=100,"Other goods in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,2010,M01,2017,M13
CUURA210SAGS     ,A210,SAGS,U,R,S,DECEMBER 2009=100,"Other personal services in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,2010,M01,2017,M13
CUURA210SAH      ,A210,SAH,U,R,S,1982-84=100,"Housing in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1975,M11,2017,M13
CUURA210SAH1     ,A210,SAH1,U,R,S,1982-84=100,"Shelter in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1952,M11,2017,M13
CUURA210SAH2     ,A210,SAH2,U,R,S,1982-84=100,"Fuels and utilities in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1952,M11,2017,M13
CUURA210SAH21    ,A210,SAH21,U,R,S,1982-84=100,"Household energy in Cleveland-Akron, OH, all urban consumers, not seasonally adjusted",          ,1976,M01,2017,M13
